Symbol,Company Name,Security Name,Market Category,Test Issue,Financial Status,Round Lot Size,Debt_to_Equity,Total Assets,Cash,Goodwill & Intangible,Net Income,Return_on_TangibleAssets
PCOM,"Points International, Ltd.","Points International, Ltd. - Common Shares",S,N,N,100,0.0,117172000.0,68321000.0,13668000.0,7792000.0,0.22147059659494642
PCRX,"Pacira Pharmaceuticals, Inc.","Pacira Pharmaceuticals, Inc. - Common Stock",Q,N,N,100,0.12689145544571617,807489000.0,85139000.0,205901000.0,-471000.0,-0.0009119971187861725
PCTI,PC,"PC-Tel, Inc. - Common Stock",Q,N,N,100,0.04503067484662577,89237000.0,7094000.0,3476000.0,3750000.0,0.04766928953690874
PCTY,Paylocity Holding Corporation,Paylocity Holding Corporation - Common Stock,Q,N,N,100,0.27169350382441615,1598474000.0,100529000.0,19778000.0,53823000.0,0.03641198863186636
PCYC,"Pharmacyclics, Inc.","Pharmacyclics, Inc. - Common Stock",Q,N,N,100,0.0,0.0,0.0,0.0,0.0,
PCYG,"Park City Group, Inc.","Park City Group, Inc. - Common Stock",S,N,N,100,0.025104265950606778,53603928.0,18968775.0,21606586.0,3902406.0,0.29952687812865375
PCYO,Pure Cycle Corporation,Pure Cycle Corporation - Common Stock,S,N,N,100,0.005183305595418796,91603401.0,19894517.0,0.0,4811148.0,0.06709277472509542
PDBC,PowerShares DB Optimum Yield Diversified Commodity Strategy Portfolio,PowerShares DB Optimum Yield Diversified Commodity Strategy Portfolio,G,N,N,100,0.0,0.0,0.0,0.0,0.0,
PDCE,"PDC Energy, Inc.","PDC Energy, Inc. - Common Stock",Q,N,N,100,0.5053065565635213,4448680000.0,963000.0,0.0,-56672000.0,-0.012741817880948811
PDCO,"Patterson Companies, Inc.","Patterson Companies, Inc. - Common Stock",Q,N,N,100,0.3997842700911238,3513552000.0,106169000.0,1140342000.0,83628000.0,0.0368886138362738
PDEX,Pro,"Pro-Dex, Inc. - Common Stock",S,N,N,100,0.2521783994496675,27971000.0,6502000.0,129000.0,4148000.0,0.1943767572633552
PDFS,"PDF Solutions, Inc.","PDF Solutions, Inc. - Common Stock",Q,N,N,100,0.048654903979975225,239544000.0,97605000.0,8514000.0,-5418000.0,-0.0406070826306914
PDII,"PDI, Inc.","PDI, Inc. - Common Stock",G,N,N,100,0.0,0.0,0.0,0.0,0.0,
PDLI,"PDL BioPharma, Inc.","PDL BioPharma, Inc. - Common Stock",Q,N,N,100,0.04748482805124747,716119000.0,193451000.0,23298000.0,-70411000.0,-0.14099965957105953
PEBK,"Peoples Bancorp of North Carolina, Inc.","Peoples Bancorp of North Carolina, Inc. - Common Stock",G,N,N,100,0.11645541306292873,1154882000.0,52387000.0,0.0,14067000.0,0.012759241538510378
PEBO,Peoples Bancorp Inc.,Peoples Bancorp Inc. - Common Stock,Q,N,N,100,0.6731236740674941,4354165000.0,115193000.0,177503000.0,53695000.0,0.01322058595055139
PEGA,Pegasystems Inc.,Pegasystems Inc. - Common Stock,Q,N,N,100,0.13737065835652912,917024000.0,92104000.0,0.0,10617000.0,0.012870338941958008
PEGI,Pattern Energy Group Inc.,Pattern Energy Group Inc. - Class A Common Stock,Q,N,N,100,0.11961722488038277,7173000000.0,156000000.0,866000000.0,-31000000.0,-0.0050398309218013335
PEIX,"Pacific Ethanol, Inc.","Pacific Ethanol, Inc. - Common Stock",S,N,N,100,1.1092683592683592,612495000.0,18997000.0,2678000.0,-88949000.0,-0.15055177549845977
PENN,"Penn National Gaming, Inc.","Penn National Gaming, Inc. - Common Stock",Q,N,N,100,1.2873643871107032,14194500000.0,437400000.0,3297200000.0,43900000.0,0.004196980850677348
PENX,Penford Corporation,Penford Corporation - Common Stock,G,N,N,100,0.0,0.0,0.0,0.0,0.0,
PEOP,"Peoples Federal Bancshares, Inc.","Peoples Federal Bancshares, Inc. - Common Stock",S,N,N,100,0.0,0.0,0.0,0.0,0.0,
PERF,"Perfumania Holdings, Inc","Perfumania Holdings, Inc - Common Stock",S,N,N,100,2.485218281305358,304739000.0,1848000.0,0.0,-23639000.0,-0.07804457709208923
PERI,Perion Network Ltd,Perion Network Ltd - ordinary shares,Q,N,N,100,0.0,910626000.0,38386000.0,131661000.0,8121000.0,0.010965744370283251
PERY,Perry Ellis International Inc.,Perry Ellis International Inc. - Common Stock,Q,N,N,100,0.0838467114784511,554666000.0,21338000.0,185819000.0,56650000.0,0.16301736070144945
PESI,Perma,"Perma-Fix Environmental Services, Inc. - Common Stock",S,N,N,100,0.12574947334305622,66515000.0,390000.0,1065000.0,2315000.0,0.03558253919458961
PETM,"PetSmart, Inc","PetSmart, Inc - Common Stock",Q,N,N,100,0.0,0.0,0.0,0.0,0.0,
PETS,"PetMed Express, Inc.","PetMed Express, Inc. - Common Stock",Q,N,N,100,0.0012919896640826874,149544000.0,92374000.0,860000.0,37740000.0,0.6702184336707512
PETX,"Aratana Therapeutics, Inc.","Aratana Therapeutics, Inc. - Common Stock",G,N,N,100,0.008272880334240994,104712000.0,36561000.0,48802000.0,-14722000.0,-0.7608661946353816
